date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre,RSI,EMA_14,MACD,MACD_Signal
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,32008.51421,2060110973.8058944,-5.769967641600382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.2954636013057,59434.14711621318,4313.844868291424,3725.2672515305217
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.3114257,1555280,25440.69118,1576807744.195897,-2.419768093431507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.00001061345028,59601.356834051425,4033.664783205604,3786.9467578655385
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,13352.56908,815306581.3357304,0.9862375268215207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62.068763421077755,59826.07592284457,3815.9287645975564,3792.7431592119424
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,15682.1686,949151331.8623389,-0.7090113278971355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,60.766803259522376,59962.895133131955,3567.1881373166398,3747.6321548328824
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.1093802,1270453,18577.25472,1164150305.9348185,3.6589626475418635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.83695331008101,60378.346448714365,3509.2714847482057,3699.9600208159472
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.3189454,1334460,18699.28475,1160289812.695996,-4.359580194797685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.97517761811204,60371.74158888578,3204.5326659581333,3600.8745498443845
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,3688306192.972418,1913083,29983.43122,1780494793.5603175,-3.1748844374685947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.225240038876535,60110.634710367674,2776.4652419379054,3435.992688263089
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,3677629851.059607,1878275,30447.44205,1835335717.8149133,3.7019733814683597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.62215682085151,60172.66874898532,2581.9472858885856,3265.1836077881885
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,2706090987.3096256,1417344,22262.86881,1370325591.0001447,2.7697818389461615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.71975984349424,60450.14091578728,2533.9664680620335,3118.9401798429576
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,1937860260.4380624,1197748,15583.51105,959369103.6133327,-0.6337292990249099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58.65903903193524,60638.01412701564,2436.025867564742,2982.3573173873147
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.3434935,1563417,19362.08206,1181449065.6191804,-0.9042957077194158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,57.11012780847867,60726.25224341356,2286.907096604584,2843.2672732307688
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,2737282804.738131,1472636,22139.95506,1356676790.5772643,-0.6340803722035049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.00355365811025,60750.899944291756,2113.0079216745,2697.2154029195153
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,2909221038.40065,1858362,23852.14282,1496448016.5988712,3.7905728528013993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.85554798290721,61080.111951719526,2136.866426539251,2585.1456076434624
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,2713389500.4663587,1601925,20662.34777,1294306441.66844,-0.5117210553180929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.85944012374678,61322.29435815693,2105.4001676550542,2489.196519645781
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.7045407,1346081,17843.38035,1101751566.3843453,-2.387208314360356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.332544664015025,61331.98977706934,1936.97856690357,2378.752929097339
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,1943346371.470386,1243074,15769.15494,969780612.6853933,-0.7458097978972567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.991562823866836,61279.340473460106,1746.423653871454,2252.287074052162
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,1556774943.5537283,965309,12511.52761,761294376.4716995,0.8754762286107276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55.34931402716783,61304.84307699876,1619.7838370642785,2125.7864266545857
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.199772,1068629,13567.09782,843384435.4409549,2.9330764734561754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,59.67996267256326,61567.342666732264,1645.9329966932492,2029.8157406623184
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,3575716171.0442996,2349581,28879.186436,1897321249.8278408,6.720402619797627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.64926804183474,62361.8076445013,1986.8731873234356,2021.2272299945419
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.087268,1847655,22243.236452,1501548663.7926424,-0.8562205011030555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.7464625251231,62973.25462523446,2185.2273174488146,2054.0272474853964
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,4335575752.805224,2347934,31344.743321,2088305177.7774785,-3.0848426965184528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.32723241284392,63227.81134186987,2150.982407234238,2073.4182794351645
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,2415537333.57771,1327827,18589.51479,1205890453.6044016,-0.16671693708142366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.00229289572965,63434.00449628722,2091.0107834794035,2076.9367802440124
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,2844286547.5040407,1479149,21028.45541,1344883879.1387343,-1.0066189872335096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.97652433662616,63525.76789678226,1968.1814966802704,2055.185723531264
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,1442441613.5983925,904149,11094.05209,711146514.0645869,0.4019978718768691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57.59635576909803,63639.665510544626,1870.0811552088053,2018.1648098667724
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.2937696,951393,12629.83414,815039550.9471319,1.7693383038210664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60.317088001041895,63890.25677580534,1862.778823227367,1987.0876125388913
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,2460915922.876128,1305209,19160.47382,1247275595.4355905,-2.918782461908054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.047348523470795,63852.4545390313,1683.2764397863284,1926.325377988379
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.299647,2353681,36375.32415,2209839153.369724,-5.577820840998915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.7530875620589,63346.64326716046,1240.437063132682,1789.1477150172398
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,2767802055.200423,1471305,22545.24375,1348537946.9526916,0.4761994356537125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5657233487839,62946.406831539076,902.161915462355,1611.7505551062627
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,3644824179.1448526,1960419,29742.20507,1745202989.7423887,-5.722524549311315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.24987600949009,62139.101920667206,351.37754716836207,1359.6759535186827
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,2896189975.910774,1560459,24072.28575,1374771758.2367315,2.0400544052006087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.64127490314287,61594.18699791158,8.432101386249997,1089.4271830921962
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,1982718831.1570768,1200190,16682.28087,978340154.0756931,2.8513456156041617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46.1811020539776,61342.630064856705,-128.30911227650358,845.8799240184563
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.5167084,1249219,14949.12309,884084155.7068344,-1.8180125079742981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43.77611677382911,60979.88205620914,-320.5721245504392,612.5895143046773
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,2968622334.1376567,1624768,24834.9816,1425668562.2116647,-4.051105710789216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.99185201502994,60348.85511538126,-656.9982210664894,358.671967230444
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,2837210673.4885187,1570845,25217.65003,1433171468.6668608,2.300719787196437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.668770771138796,59974.510433330426,-809.8605106894101,124.96547164647316
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,2246374244.330568,1432991,19625.09659,1113184375.6794689,-0.7003321268369556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.823453431404864,59596.34770888637,-952.5417859131849,-90.53597986545844
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,2455658857.700593,1604266,21112.80397,1230022891.730095,3.1888773710238683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.941786218578144,59511.549347701526,-908.1236193687,-254.05350776610675
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,3649353860.4295673,2138184,31287.4699,1731974879.8668964,-8.87686235294357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36.899359923331986,58740.21343467466,-1280.4875786928824,-459.3403219514619
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,1623173123.4917316,1110145,14462.93801,790191540.9148489,1.8510408172647708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39.545877729867065,58204.32231005137,-1478.2999390899786,-663.1322453791652
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.5328348,1253408,18520.69985,1016073216.5947642,4.6670356899349175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45.82909954551114,58080.39666871119,-1412.7084842547702,-813.0474931542863
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.113543,1349625,19520.25038,1125240984.5522516,0.8753750335225519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.993843403277765,58039.8437795497,-1305.2245981672968,-911.4829141568885
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.021905,1587472,23867.80287,1371720422.255628,-1.4291166352956464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.26762612695308,57894.60594227641,-1272.0062304558378,-983.5875774166783
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.0757422,1442301,21501.29463,1236414404.9088528,0.4100223070677478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.87316257393466,57799.867816639555,-1212.857067941659,-1029.4414755216744
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976,2127110102.107309,1307890,18375.47518,1040366894.5501271,-1.2306399317152494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.28308208630856,57623.93077442095,-1208.8314042289421,-1065.319461263128
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027,3246198505.9468513,1865063,27287.25751,1505556556.1578631,-5.097862371225093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.41583087011395,57087.54667116483,-1421.5884893061084,-1136.5732668717242
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.978532,3362771,52876.55238,2544632557.496252,-8.299426970180622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31.47667853237577,56029.53644834286,-1926.9505532348776,-1294.648724144355
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.843912,1371839,22420.90324,1097785758.5909762,0.4961296960254602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32.19966781689341,55145.10892189715,-2281.4767223729796,-1492.0143237900797
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575,2851528919.1795363,1741956,28820.34753,1403464676.8850937,2.1167362028717385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.3493856252056,54518.01706564419,-2449.8307668843263,-1683.577612408929
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.2086656,1212350,18679.11099,952551067.6259856,0.291483750023791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.80103051502023,53994.14145689164,-2542.0848955825713,-1855.2790690436577
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466,1925458787.114752,1118225,18126.84362,908410692.2460092,-0.2327781066813861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.58659957024375,53524.414595972754,-2594.7881030175777,-2003.1808758384418
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665,1841474998.89511,1130599,18097.0596,884082539.7047912,-5.796574243642771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.67153452408587,52727.23798317638,-2839.8907515433675,-2170.522850979427
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391,2135023722.8531516,1215231,21143.96129,1020995576.3025668,-0.85191917904478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.05265795684265,51982.34491875287,-3031.870994672783,-2342.792479718098
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19358,1397524635.581402,957390,14452.26806,699251597.8052384,4.771795147022062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.58468842983328,51636.69759625249,-2968.2883248206417,-2467.891648738607
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421,1292315883.6245537,863605,13266.00955,658923314.8679801,1.34421974979142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39.650230372235725,51425.657916752156,-2831.684713684961,-2540.650261727878
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.7903047,1399599,23487.0228,1119972248.5384023,-6.695082700848487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.60496153803888,50795.936861185204,-2959.717386285949,-2624.463686639492
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98445,1887427362.4740968,1194992,20010.80589,945501336.1569144,3.5127053546097464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.54470298763128,50468.91594636051,-2895.430421670928,-2678.6570336457794
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.181,2487012309.0915494,1438176,25861.16891,1246095378.459541,1.0791572272299321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.071644132745746,50255.057820179114,-2770.4496896030832,-2697.01556483724
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.86739,1551200654.052745,1023983,15281.92439,742115283.5773988,-2.522460870750398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.688977199767216,49905.36744415523,-2739.285301919117,-2705.4695122536154
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.4887,2015966349.5161324,1261780,19846.77192,928665863.5850744,-3.1515956162593617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.962371438893015,49402.145118267865,-2803.4040830565355,-2725.0564264141994
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05271,1165205135.7008429,862066,12635.54707,588649454.2725667,1.5245213651498446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.25262587441312,49059.78976916548,-2765.5898622034438,-2733.1631135720486
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598.36277,874827,14646.77828,692559814.2285637,-0.3272161877317714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36.9473034637483,48742.64846661009,-2716.671713532749,-2729.8648335641888
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363117.8304534,1076488,17666.32749,819817570.663743,0.4989799968852626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.78199782655817,48498.85000439541,-2628.804996328843,-2709.6528661171196
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.92924,1827234149.05988,1119412,19356.27006,937648412.2221353,4.211351114460959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.49394914712981,48550.987337142695,-2372.3983660827216,-2642.2019661102404
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2022,1322418595.3337295,949480,13402.54963,656467230.7563096,-0.617142034302387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.718310407763695,48555.94369219033,-2168.5429336553207,-2547.4701596192567
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54046,1738129830.7814522,1176050,17397.67034,859605116.679757,4.632095555789717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.631759008028006,48860.325866564956,-1804.5753676947716,-2398.89120123436
2021-12-24,50838.82,51810.0,50384.43,50820.0,31684.84269,1618089927.2810063,1075177,15108.36362,771557283.6260679,-0.036999292469663825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.57584298719386,49121.61575102296,-1500.3511451593513,-2219.1831900193583
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.51613,971491029.130824,766979,9928.30266,504102529.52889824,-0.8271153089334793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49.266476112140055,49292.02165088656,-1278.4322113192538,-2031.0329942793376
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.88914,1132200241.5624182,797133,11285.69707,566374786.7160686,0.7456994749567736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50.50041925110533,49489.81743076836,-1060.0143319708004,-1836.8292618176301
2021-12-27,50775.48,52088.0,50449.0,50701.44,28792.21566,1472065236.0117192,1009411,14436.09322,738369203.332157,-0.14583808053845182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.24113397583436,49651.367106665915,-882.7163999231998,-1646.0066894387442
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.33924,2242102220.9310036,1345774,21743.17013,1063171693.1535624,-6.228028237462302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.65528883159594,49370.35015911046,-985.6446138468891,-1513.9342743203733
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571.2732968,1114074,19089.6191,905969695.6425399,-2.269657372348066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.98791496210763,48982.9248045624,-1141.1344154811595,-1439.3743025525305
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.29569,1428755720.4532027,910157,14886.52375,700792256.6883159,1.4122776320756536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.54265231549752,48734.65083062075,-1197.6052923686148,-1391.0205005157472
2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.99796,1650715977.918517,1059783,17315.5423,818331688.0033131,-1.918343188485272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.207577142291754,48398.95471987132,-1300.310107111014,-1372.8784218348007
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46325,924155159.5834864,714899,9942.36679,468738711.7901065,3.2579403261964845,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43.994028928890785,48308.780757221815,-1245.8440775546405,-1347.4715529787688
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.4604,866610995.5633582,709624,9166.46954,433182392.28194654,-0.9145971566960398,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42.74448349631056,48172.43398959224,-1223.7917287278033,-1322.735588128576
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.0771,1292203508.3256547,885624,13524.76045,631879430.11428,-1.776586732106511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.36793965920991,47942.25612431327,-1259.5828317412233,-1310.1050368511055
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.4136,1649170424.1276133,1021815,17689.26808,821725463.0808076,-1.3221562197902492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.67518424915265,47660.88997440484,-1322.2573103786053,-1312.5354915566056
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.11857,2334288544.645448,1478532,23552.9946,1063287226.3571414,-5.19479726069183,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.91268248340758,47099.58864448419,-1546.2205365431873,-1359.272500553922
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37305,1674466154.4383326,1150707,19268.82662,829886561.8261453,-0.8488156694659077,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.11442953383528,46563.9514918863,-1733.4910922385898,-1434.1162188908556
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.50818,2293851015.4652367,1406635,26519.39261,1109740200.2387211,-3.51845107655554,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.00118189774055,45897.621959634795,-1981.3790650228693,-1543.5687881172585
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73111,1367233494.8277667,1021908,16462.53747,683155535.4215348,0.2724791707163998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29.55072370035211,45335.23769835016,-2143.978484554449,-1663.6507274046967
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39426,952830064.5125848,752733,11399.78979,478046850.277152,0.4435728245905768,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30.496426785440434,44872.48867190347,-2232.1901268136207,-1777.3586072864816
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17019,2088111339.5055964,1250983,24654.54811,1015935553.4027652,-0.10063390041520348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.396291973341278,44465.82218231634,-2279.2245459418773,-1877.7317950175607
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.43729,1574803608.9600787,1015526,18521.95391,782176383.1010938,2.168211409698473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.3191423483417,44234.28455800749,-2217.7634834817654,-1945.7381327104017
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.2928,1470906437.7120714,1023902,17584.31885,762205618.815565,2.7460554575093665,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.12204310187788,44190.067950273165,-2050.734406243995,-1966.7373874171205
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.87762,1515944525.4954948,1036234,17175.40587,746075123.2441133,-3.058015163545902,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.02861630233921,43972.74022357008,-2003.5989821261464,-1974.109706358926
